rank,ticker,name,sector,cap_band,close,ret_period,bench_ret,rs_vs_bench,rs_5d,rs_21d,rs_trend,max_dd_period,bench_dd,dd_vs_bench,current_dd,peer_rs_score,vol_label,rel_vol,acc_watch,pass_trend,score,period_label,period_start,trading_days
1354,AMGN,Amgen,Health Care,large,344.55,-1.28,12.97,-14.25,-2.34,,STRONG_UP,-3.76,-0.85,-2.91,-3.11,15.95,LOW,0.8046,-,1,-0.042,period_1,2026-03-30,19
1355,USPH,US PHYSICAL THERAPY INC,Health Care,small,73.53,-1.68,12.97,-14.65,-3.63,,STRONG_UP,-6.14,-0.85,-5.29,-6.14,14.01,LOW,0.8913,-,0,-0.07,period_1,2026-03-30,19
1356,SD,SANDRIDGE ENERGY INC,Energy,small,15.1,-11.28,12.97,-24.25,3.69,,STRONG_UP,-15.51,-0.85,-14.66,-11.28,17.05,LOW,0.7376,-,1,-0.187,period_1,2026-03-30,19
1357,AIG,American International Group,Financials,large,75.14,1.47,12.97,-11.5,-5.09,,STRONG_UP,-4.5,-0.85,-3.65,-4.5,11.03,LOW,0.8977,EARLY,0,-0.196,period_1,2026-03-30,19
1358,SNDX,SYNDAX PHARMACEUTICALS INC,Health Care,mid,21.39,-4.85,12.97,-17.82,-10.79,,STRONG_UP,-16.5,-0.85,-15.65,-14.95,7.39,MED,1.1999,-,1,-0.216,period_1,2026-03-30,19
1359,MOS,Mosaic Company (The),Materials,mid,24.0,-4.0,12.97,-16.97,-1.19,,STRONG_UP,-10.86,-0.85,-10.01,-9.84,11.76,LOW,0.8875,EARLY,0,-0.257,period_1,2026-03-30,19
1360,PTC,PTC Inc.,Information Technology,large,137.17,-1.78,12.97,-14.75,-3.28,,STRONG_UP,-7.56,-0.85,-6.71,-4.98,12.04,MED,1.1285,EARLY,0,-0.275,period_1,2026-03-30,19
1361,NIC,NICOLET BANKSHARES INC,Financials,mid,145.51,0.3,12.97,-12.67,-7.32,,STRONG_UP,-9.88,-0.85,-9.03,-8.21,6.76,LOW,0.6331,-,1,-0.331,period_1,2026-03-30,19
1362,EIG,EMPLOYERS HOLDINGS INC,Financials,small,41.86,1.87,12.97,-11.1,-1.73,,STRONG_UP,-2.76,-0.85,-1.91,-2.01,11.74,MED,1.088,-,1,-0.345,period_1,2026-03-30,19
1363,APEI,AMERICAN PUBLIC EDUCATION INC,Consumer Discretionary,small,55.65,-1.5,12.97,-14.47,-9.3,,STRONG_UP,-8.56,-0.85,-7.71,-8.56,10.42,LOW,0.8874,-,1,-0.349,period_1,2026-03-30,19
1364,LTC,LTC PROPERTIES REIT INC,Real Estate,small,38.24,2.97,12.97,-10.0,-2.38,,STRONG_UP,-5.92,-0.85,-5.07,-3.78,7.06,LOW,0.6111,-,1,-0.361,period_1,2026-03-30,19
1365,EPAC,ENERPAC TOOL GROUP CORP CLASS A,Industrials,small,35.21,0.0,12.97,-12.97,-2.44,,STRONG_UP,-6.07,-0.85,-5.22,-4.97,10.83,MED,1.28,-,0,-0.373,period_1,2026-03-30,19
1366,FCBC,FIRST COMMUNITY BANKSHARES INC,Financials,small,42.51,1.87,12.97,-11.1,-2.42,,STRONG_UP,-2.81,-0.85,-1.96,-2.16,11.39,MED,1.0035,-,1,-0.435,period_1,2026-03-30,19
1367,POR,PORTLAND GENERAL ELECTRIC,Utilities,mid,50.98,-3.12,12.97,-16.09,-1.17,,STRONG_UP,-7.16,-0.85,-6.31,-5.98,13.46,MED,1.1201,-,1,-0.505,period_1,2026-03-30,19
1368,HRL,Hormel Foods,Consumer Staples,large,21.55,-5.05,12.97,-18.02,0.29,,STRONG_UP,-9.77,-0.85,-8.92,-5.05,13.33,LOW,0.9179,PROGRESS,0,-0.533,period_1,2026-03-30,19
1369,GIS,General Mills,Consumer Staples,large,34.97,-4.18,12.97,-17.15,-1.62,,STRONG_UP,-6.9,-0.85,-6.05,-5.6,15.0,LOW,0.7138,EARLY,0,-0.545,period_1,2026-03-30,19
1370,ICE,Intercontinental Exchange,Financials,large,158.45,0.96,12.97,-12.01,-2.08,,STRONG_UP,-6.14,-0.85,-5.29,-5.57,8.9,LOW,0.7857,EARLY,0,-0.547,period_1,2026-03-30,19
1371,BDX,Becton Dickinson,Health Care,large,152.14,-1.65,12.97,-14.62,-4.83,,STRONG_UP,-4.1,-0.85,-3.25,-4.1,14.4,LOW,0.6966,EARLY,0,-0.553,period_1,2026-03-30,19
1372,SEMR,SEMRUSH HOLDINGS INC CLASS A,Information Technology,small,12.0,0.5,12.97,-12.47,-0.65,,STRONG_UP,-0.17,-0.85,0.68,0.0,15.18,LOW,0.4984,-,1,-0.638,period_1,2026-03-30,19
1373,WINA,WINMARK CORP,Consumer Discretionary,small,399.05,-5.52,12.97,-18.49,2.26,,STRONG_UP,-17.0,-0.85,-16.15,-12.66,6.25,LOW,0.2766,-,0,-0.676,period_1,2026-03-30,19
1374,TCMD,TACTILE SYSTEMS TECHNOLOGY INC,Health Care,small,25.07,-3.13,12.97,-16.1,-2.5,,STRONG_UP,-10.33,-0.85,-9.48,-4.06,9.73,MED,1.1158,-,1,-0.677,period_1,2026-03-30,19
1375,PSX,Phillips 66,Energy,large,162.85,-11.88,12.97,-24.85,3.82,,STRONG_UP,-15.72,-0.85,-14.87,-11.88,15.91,LOW,0.7827,-,1,-0.706,period_1,2026-03-30,19
1376,APPN,APPIAN CORP CLASS A,Information Technology,small,22.145,-7.03,12.97,-20.0,1.13,,STRONG_UP,-17.6,-0.85,-16.75,-9.76,7.33,MED,1.0837,-,0,-0.776,period_1,2026-03-30,19
1377,CTVA,Corteva,Materials,large,79.8,-3.8,12.97,-16.77,-1.35,,STRONG_UP,-7.15,-0.85,-6.3,-6.62,13.24,LOW,0.6115,-,1,-0.846,period_1,2026-03-30,19
1378,WM,Waste Management,Industrials,large,229.53,-0.19,12.97,-13.16,1.65,,STRONG_UP,-5.1,-0.85,-4.25,-2.5,10.42,LOW,0.6693,-,1,-0.863,period_1,2026-03-30,19
1379,HCI,HCI GROUP INC,Financials,small,156.84,1.05,12.97,-11.92,0.71,,STRONG_UP,-3.9,-0.85,-3.05,-0.51,9.96,MED,1.1874,-,0,-0.865,period_1,2026-03-30,19
1380,WY,Weyerhaeuser,Real Estate,large,25.03,3.09,12.97,-9.88,-2.35,,STRONG_UP,-2.77,-0.85,-1.92,-1.61,8.24,LOW,0.6886,-,1,-0.904,period_1,2026-03-30,19
1381,BRO,Brown & Brown,Financials,large,65.9,0.98,12.97,-11.99,-3.51,,STRONG_UP,-4.42,-0.85,-3.57,-4.42,9.25,LOW,0.6362,EARLY,0,-0.95,period_1,2026-03-30,19
1382,INTU,Intuit,Information Technology,large,395.95,-7.43,12.97,-20.4,-2.93,,STRONG_UP,-18.58,-0.85,-17.73,-8.14,6.28,LOW,0.5651,EARLY,0,-0.957,period_1,2026-03-30,19
1383,DHR,Danaher Corporation,Health Care,large,177.25,-3.61,12.97,-16.58,-10.07,,STRONG_UP,-10.75,-0.85,-9.9,-10.75,8.95,MED,1.4443,EARLY,0,-0.977,period_1,2026-03-30,19
1384,ALNY,Alnylam Pharmaceuticals,Health Care,large,305.54,-3.34,12.97,-16.31,-2.47,,STRONG_UP,-9.98,-0.85,-9.13,-9.98,9.34,LOW,0.6596,EARLY,0,-0.983,period_1,2026-03-30,19
1385,TPH,TRI POINTE HOMES INC,Consumer Discretionary,mid,46.9,0.43,12.97,-12.54,-0.63,,STRONG_UP,-0.39,-0.85,0.46,0.0,13.89,LOW,0.4033,-,1,-0.987,period_1,2026-03-30,19
1386,CSGS,CSG SYSTEMS INTERNATIONAL INC,Industrials,mid,80.33,0.6,12.97,-12.37,-0.69,,STRONG_UP,-0.16,-0.85,0.69,0.0,13.75,LOW,0.5437,-,1,-1.03,period_1,2026-03-30,19
1387,MDT,Medtronic,Health Care,large,83.32,-2.82,12.97,-15.79,-2.71,,STRONG_UP,-7.5,-0.85,-6.65,-6.01,10.89,LOW,0.7652,EARLY,0,-1.054,period_1,2026-03-30,19
1388,LINC,LINCOLN EDUCATIONAL SERVICES CORP,Consumer Discretionary,small,39.11,-2.69,12.97,-15.66,-5.67,,STRONG_UP,-8.28,-0.85,-7.43,-8.28,9.72,LOW,0.5131,-,1,-1.119,period_1,2026-03-30,19
1389,VZ,Verizon,Communication Services,large,46.38,-6.41,12.97,-19.38,-0.87,,STRONG_UP,-9.13,-0.85,-8.28,-6.41,13.64,LOW,0.8568,-,1,-1.176,period_1,2026-03-30,19
1390,PFE,Pfizer,Health Care,large,27.0,-2.77,12.97,-15.74,-2.63,,STRONG_UP,-6.58,-0.85,-5.73,-5.43,11.28,MED,1.016,-,1,-1.193,period_1,2026-03-30,19
1391,CAH,Cardinal Health,Health Care,large,199.85,-2.9,12.97,-15.87,-6.1,,STRONG_UP,-7.39,-0.85,-6.54,-7.39,10.51,LOW,0.8144,-,1,-1.233,period_1,2026-03-30,19
1392,GTLS,CHART INDUSTRIES INC,Industrials,mid,207.85,0.51,12.97,-12.46,-0.87,,STRONG_UP,-0.36,-0.85,0.49,-0.26,12.92,LOW,0.5621,-,1,-1.255,period_1,2026-03-30,19
1393,COUR,COURSERA INC,Consumer Discretionary,small,5.28,-7.85,12.97,-20.82,-20.13,,STRONG_UP,-19.39,-0.85,-18.54,-19.39,4.86,HIGH,2.9429,-,0,-1.308,period_1,2026-03-30,19
1394,CPB,Campbell's Company (The),Consumer Staples,mid,20.62,-5.38,12.97,-18.35,-3.75,,STRONG_UP,-9.17,-0.85,-8.32,-6.36,11.67,MED,1.1673,EARLY,0,-1.343,period_1,2026-03-30,19
1395,DOW,Dow Inc.,Materials,large,38.66,-7.67,12.97,-20.64,4.4,,STRONG_UP,-14.97,-0.85,-14.12,-7.67,8.82,LOW,0.8293,-,1,-1.374,period_1,2026-03-30,19
1396,EYE,NATIONAL VISION HOLDINGS INC,Consumer Discretionary,small,23.81,-3.33,12.97,-16.3,-7.33,,STRONG_UP,-9.61,-0.85,-8.76,-9.61,8.33,MED,1.3333,-,0,-1.393,period_1,2026-03-30,19
1397,WDAY,"Workday, Inc.",Information Technology,large,119.76,-7.0,12.97,-19.97,-7.13,,STRONG_UP,-14.94,-0.85,-14.09,-9.45,7.85,LOW,0.9762,EARLY,0,-1.406,period_1,2026-03-30,19
1398,IP,International Paper,Materials,large,32.65,-6.71,12.97,-19.68,-12.23,,STRONG_UP,-12.07,-0.85,-11.22,-12.07,10.29,MED,1.0744,EARLY,0,-1.419,period_1,2026-03-30,19
1399,PATK,PATRICK INDUSTRIES INC,Consumer Discretionary,mid,97.07,-8.16,12.97,-21.13,-7.16,,STRONG_UP,-19.84,-0.85,-18.99,-19.84,4.17,HIGH,2.8537,EARLY,0,-1.504,period_1,2026-03-30,19
1400,KTOS,KRATOS DEFENSE AND SECURITY SOLUTI,Industrials,large,61.26,-6.16,12.97,-19.13,-13.01,,STRONG_UP,-17.95,-0.85,-17.1,-17.95,3.33,MED,1.2324,EARLY,0,-1.523,period_1,2026-03-30,19
1401,DUK,Duke Energy,Utilities,large,127.27,-3.37,12.97,-16.34,-1.2,,STRONG_UP,-5.83,-0.85,-4.98,-4.31,11.54,LOW,0.5494,-,1,-1.58,period_1,2026-03-30,19
1402,RYAM,RAYONIER ADVANCED MATERIALS INC,Materials,small,9.62,-8.56,12.97,-21.53,5.09,,STRONG_UP,-18.4,-0.85,-17.55,-13.64,5.88,LOW,0.7634,-,1,-1.583,period_1,2026-03-30,19
1403,DBRG,DIGITALBRIDGE GROUP INC CLASS A,Financials,mid,15.6,1.36,12.97,-11.61,-0.67,,STRONG_UP,-0.19,-0.85,0.66,-0.06,10.68,LOW,0.6378,-,1,-1.638,period_1,2026-03-30,19
1404,BCRX,BIOCRYST PHARMACEUTICALS INC,Health Care,mid,8.94,-5.4,12.97,-18.37,-3.46,,STRONG_UP,-13.25,-0.85,-12.4,-9.61,6.61,LOW,0.5028,-,1,-1.645,period_1,2026-03-30,19
1405,TWO,TWO HARBORS INVESTMENT CORP,Financials,small,11.0,0.99,12.97,-11.98,-0.92,,STRONG_UP,-1.7,-0.85,-0.85,-1.52,9.61,LOW,0.5535,-,1,-1.654,period_1,2026-03-30,19
1406,EHAB,ENHABIT INC,Health Care,small,13.74,-2.21,12.97,-15.18,-0.59,,STRONG_UP,-2.7,-0.85,-1.85,-2.48,12.84,LOW,0.7584,-,1,-1.665,period_1,2026-03-30,19
1407,GBX,GREENBRIER INC,Industrials,small,49.29,-3.92,12.97,-16.89,-0.88,,STRONG_UP,-9.85,-0.85,-9.0,-7.48,7.92,LOW,0.7467,-,1,-1.68,period_1,2026-03-30,19
1408,SRE,Sempra,Utilities,large,93.2,-3.5,12.97,-16.47,-0.93,,STRONG_UP,-7.39,-0.85,-6.54,-6.57,9.62,LOW,0.7188,-,1,-1.74,period_1,2026-03-30,19
1409,HOMB,HOME BANCSHARES INC,Financials,mid,26.46,-0.04,12.97,-13.01,-3.39,,STRONG_UP,-7.39,-0.85,-6.54,-7.39,4.98,MED,1.4582,EARLY,0,-1.748,period_1,2026-03-30,19
1410,GLDD,GREAT LAKES DREDGE AND DOCK CORP,Industrials,small,17.0,0.18,12.97,-12.79,,,FLAT,0.0,-0.85,0.85,0.0,11.67,LOW,0.0,-,1,-1.87,period_1,2026-03-30,19
1411,ESQ,ESQUIRE FINANCIAL HOLDINGS INC,Financials,small,105.01,-0.89,12.97,-13.86,-9.54,,STRONG_UP,-9.72,-0.85,-8.87,-9.72,3.2,HIGH,1.8643,-,1,-1.923,period_1,2026-03-30,19
1412,PAYX,Paychex,Industrials,large,89.82,-3.54,12.97,-16.51,-4.25,,STRONG_UP,-8.11,-0.85,-7.26,-4.12,8.33,LOW,0.7348,EARLY,0,-1.927,period_1,2026-03-30,19
1413,PRU,Prudential Financial,Financials,large,94.21,-0.29,12.97,-13.26,-8.91,,STRONG_UP,-8.18,-0.85,-7.33,-8.18,3.91,LOW,0.8725,EARLY,0,-1.932,period_1,2026-03-30,19
1414,VRSK,Verisk Analytics,Industrials,large,177.59,-5.21,12.97,-18.18,-1.94,,STRONG_UP,-13.42,-0.85,-12.57,-6.41,5.0,LOW,0.8727,EARLY,0,-2.001,period_1,2026-03-30,19
1415,IT,Gartner,Information Technology,large,150.55,-5.4,12.97,-18.37,-4.37,,STRONG_UP,-9.69,-0.85,-8.84,-5.4,8.9,LOW,0.5857,EARLY,0,-2.026,period_1,2026-03-30,19
1416,TPB,TURNING POINT BRANDS INC,Consumer Staples,small,78.27,-9.22,12.97,-22.19,-8.15,,STRONG_UP,-18.67,-0.85,-17.82,-9.82,5.0,LOW,0.7457,-,0,-2.03,period_1,2026-03-30,19
1417,NBBK,NB BANCORP INC,Financials,small,19.82,-4.16,12.97,-17.13,-11.66,,STRONG_UP,-15.37,-0.85,-14.52,-12.46,1.42,HIGH,3.3211,-,1,-2.07,period_1,2026-03-30,19
1418,ACGL,Arch Capital Group,Financials,large,96.19,0.6,12.97,-12.37,-2.07,,STRONG_UP,-2.9,-0.85,-2.05,-2.69,7.47,LOW,0.8041,-,1,-2.092,period_1,2026-03-30,19
1419,MZTI,MARZETTI,Consumer Staples,mid,127.48,-8.71,12.97,-21.68,-5.07,,STRONG_UP,-14.39,-0.85,-13.54,-12.92,8.33,MED,1.0872,EARLY,0,-2.111,period_1,2026-03-30,19
1420,APA,APA Corporation,Energy,large,37.73,-13.16,12.97,-26.13,4.86,,STRONG_UP,-18.29,-0.85,-17.44,-13.16,10.23,LOW,0.5607,-,1,-2.151,period_1,2026-03-30,19
1421,CRAI,CRA INTERNATIONAL INC,Industrials,small,150.62,-4.4,12.97,-17.37,-5.07,,STRONG_UP,-10.06,-0.85,-9.21,-9.74,6.67,MED,1.3034,-,0,-2.184,period_1,2026-03-30,19
1422,AGYS,AGILYSYS INC,Information Technology,small,66.76,-7.24,12.97,-20.21,-2.49,,STRONG_UP,-13.59,-0.85,-12.74,-7.24,6.81,LOW,0.7986,-,0,-2.219,period_1,2026-03-30,19
1423,AGIO,AGIOS PHARMACEUTICALS INC,Health Care,mid,25.32,-14.49,12.97,-27.46,-7.2,,STRONG_UP,-28.07,-0.85,-27.22,-28.07,1.95,LOW,0.9556,EARLY,0,-2.233,period_1,2026-03-30,19
1424,CVX,Chevron Corporation,Energy,large,185.21,-12.1,12.97,-25.07,0.33,,STRONG_UP,-13.03,-0.85,-12.18,-12.1,13.64,LOW,0.7591,-,1,-2.282,period_1,2026-03-30,19
1425,CTLP,CANTALOUPE INC,Financials,small,10.79,0.84,12.97,-12.13,-0.92,,STRONG_UP,-1.2,-0.85,-0.35,-0.92,8.19,LOW,0.4535,-,1,-2.29,period_1,2026-03-30,19
1426,WRB,W. R. Berkley Corporation,Financials,large,66.53,0.42,12.97,-12.55,-0.24,,STRONG_UP,-2.8,-0.85,-1.95,-2.8,7.12,LOW,0.987,PROGRESS,0,-2.299,period_1,2026-03-30,19
1427,TARS,TARSUS PHARMACEUTICALS INC,Health Care,mid,61.45,-8.17,12.97,-21.14,-7.59,,STRONG_UP,-17.4,-0.85,-16.55,-16.75,3.89,MED,1.2805,EARLY,0,-2.324,period_1,2026-03-30,19
1428,GILD,Gilead Sciences,Health Care,large,130.4,-4.36,12.97,-17.33,-4.76,,STRONG_UP,-8.23,-0.85,-7.38,-8.23,7.78,LOW,0.8923,-,1,-2.384,period_1,2026-03-30,19
1429,VRTX,Vertex Pharmaceuticals,Health Care,large,430.29,-2.9,12.97,-15.87,-2.76,,STRONG_UP,-3.79,-0.85,-2.94,-3.79,10.12,LOW,0.8136,EARLY,0,-2.43,period_1,2026-03-30,19
1430,DK,DELEK US HOLDINGS INC,Energy,mid,39.66,-13.27,12.97,-26.24,3.63,,STRONG_UP,-18.59,-0.85,-17.74,-13.27,9.09,LOW,0.8338,-,1,-2.447,period_1,2026-03-30,19
1431,MCK,McKesson Corporation,Health Care,large,828.11,-3.73,12.97,-16.7,-4.34,,STRONG_UP,-6.35,-0.85,-5.5,-6.35,8.56,LOW,0.8712,-,1,-2.462,period_1,2026-03-30,19
1432,HON,Honeywell,Industrials,large,213.17,-4.61,12.97,-17.58,-7.95,,STRONG_UP,-9.7,-0.85,-8.85,-9.7,6.25,MED,1.1402,-,1,-2.502,period_1,2026-03-30,19
1433,UHS,Universal Health Services,Health Care,large,174.35,-4.26,12.97,-17.23,-3.72,,STRONG_UP,-7.2,-0.85,-6.35,-7.2,8.17,MED,1.0367,EARLY,0,-2.536,period_1,2026-03-30,19
1434,T,AT&T,Communication Services,large,26.2,-8.01,12.97,-20.98,-0.66,,STRONG_UP,-11.26,-0.85,-10.41,-8.68,9.09,LOW,0.6824,EARLY,0,-2.542,period_1,2026-03-30,19
1435,HIG,Hartford (The),Financials,large,134.45,0.01,12.97,-12.96,-3.97,,STRONG_UP,-4.24,-0.85,-3.39,-4.24,5.34,HIGH,1.6574,-,1,-2.565,period_1,2026-03-30,19
1436,GPOR,GULFPORT ENERGY CORP,Energy,mid,187.6,-12.68,12.97,-25.65,-1.93,,STRONG_UP,-13.89,-0.85,-13.04,-12.68,12.5,LOW,0.7884,EARLY,0,-2.598,period_1,2026-03-30,19
1437,BBY,Best Buy,Consumer Discretionary,large,60.45,-5.41,12.97,-18.38,-10.43,,STRONG_UP,-9.7,-0.85,-8.85,-9.7,6.94,LOW,0.6779,EARLY,0,-2.615,period_1,2026-03-30,19
1438,ADP,Automatic Data Processing,Industrials,large,196.53,-4.35,12.97,-17.32,-3.63,,STRONG_UP,-8.12,-0.85,-7.27,-4.35,7.08,LOW,0.9031,EARLY,0,-2.623,period_1,2026-03-30,19
1439,UTI,UNIVERSAL TECHNICAL INSTITUTE INC,Consumer Discretionary,mid,35.49,-4.11,12.97,-17.08,-7.66,,STRONG_UP,-7.22,-0.85,-6.37,-7.22,7.64,LOW,0.5459,-,1,-2.629,period_1,2026-03-30,19
1440,AKAM,Akamai Technologies,Information Technology,large,95.25,-13.58,12.97,-26.55,-3.16,,STRONG_UP,-24.71,-0.85,-23.86,-19.28,2.62,LOW,0.7264,-,1,-2.676,period_1,2026-03-30,19
1441,CLMT,CALUMET INC,Energy,mid,30.59,-12.7,12.97,-25.67,-5.35,,STRONG_UP,-14.79,-0.85,-13.94,-14.79,11.36,LOW,0.9839,-,1,-2.678,period_1,2026-03-30,19
1442,MRK,Merck & Co.,Health Care,large,111.9,-5.25,12.97,-18.22,-5.18,,STRONG_UP,-9.16,-0.85,-8.31,-9.16,7.0,LOW,0.6389,-,1,-2.695,period_1,2026-03-30,19
1443,LILAK,LIBERTY LATIN AMERICA LTD CLASS C,Communication,small,8.6,-0.92,12.97,-13.89,-3.34,,STRONG_UP,-6.12,-0.85,-5.27,-2.6,4.17,LOW,0.5609,-,1,-2.724,period_1,2026-03-30,19
1444,CB,Chubb Limited,Financials,large,326.12,0.24,12.97,-12.73,-1.91,,STRONG_UP,-2.26,-0.85,-1.41,-2.05,6.41,MED,1.0922,-,1,-2.746,period_1,2026-03-30,19
1445,HCA,HCA Healthcare,Health Care,large,432.46,-7.56,12.97,-20.53,-10.29,,STRONG_UP,-14.73,-0.85,-13.88,-14.73,4.28,HIGH,2.9296,EARLY,0,-2.764,period_1,2026-03-30,19
1446,MCD,McDonald's,Consumer Discretionary,large,299.36,-2.97,12.97,-15.94,-3.21,,STRONG_UP,-3.85,-0.85,-3.0,-3.85,9.03,MED,1.1812,EARLY,0,-2.767,period_1,2026-03-30,19
1447,SO,Southern Company,Utilities,large,93.49,-3.55,12.97,-16.52,-0.76,,STRONG_UP,-5.86,-0.85,-5.01,-4.2,7.69,LOW,0.5333,-,1,-2.798,period_1,2026-03-30,19
1448,PHR,PHREESIA INC,Health Care,small,9.54,-16.39,12.97,-29.36,0.43,,STRONG_UP,-29.36,-0.85,-28.51,-16.39,1.17,LOW,0.679,-,0,-2.84,period_1,2026-03-30,19
1449,IMAX,IMAX CORP,Communication,mid,36.45,-2.96,12.97,-15.93,0.65,,STRONG_UP,-12.56,-0.85,-11.71,-9.17,0.0,LOW,0.7334,-,1,-2.859,period_1,2026-03-30,19
1450,PGR,Progressive Corporation,Financials,large,200.89,-0.2,12.97,-13.17,-2.15,,STRONG_UP,-3.99,-0.85,-3.14,-3.19,4.63,LOW,0.5982,PROGRESS,0,-2.937,period_1,2026-03-30,19
1451,DOC,Healthpeak Properties,Real Estate,large,16.43,-0.13,12.97,-13.1,-4.65,,STRONG_UP,-5.99,-0.85,-5.14,-5.41,2.35,LOW,0.9307,EARLY,0,-2.993,period_1,2026-03-30,19
1452,PRA,PROASSURANCE CORP,Financials,small,24.69,0.2,12.97,-12.77,-0.82,,STRONG_UP,-2.1,-0.85,-1.25,-0.12,5.69,LOW,0.6667,-,1,-3.026,period_1,2026-03-30,19
1453,AJG,Arthur J. Gallagher & Co.,Financials,large,215.38,-0.26,12.97,-13.23,-4.18,,STRONG_UP,-4.05,-0.85,-3.2,-4.05,4.27,LOW,0.5133,EARLY,0,-3.051,period_1,2026-03-30,19
1454,ENSG,ENSIGN GROUP INC,Health Care,large,189.16,-5.58,12.97,-18.55,-4.98,,STRONG_UP,-9.07,-0.85,-8.22,-7.63,6.23,MED,1.0156,-,1,-3.085,period_1,2026-03-30,19
1455,INTA,INTAPP INC,Information Technology,mid,22.25,-12.47,12.97,-25.44,-2.72,,STRONG_UP,-20.71,-0.85,-19.86,-13.39,3.66,LOW,0.4968,EARLY,0,-3.12,period_1,2026-03-30,19
1456,VVX,V2X INC,Industrials,mid,63.29,-5.41,12.97,-18.38,-5.02,,STRONG_UP,-10.75,-0.85,-9.9,-10.75,4.17,LOW,0.7268,-,1,-3.131,period_1,2026-03-30,19
1457,RTX,RTX Corporation,Industrials,large,174.26,-6.89,12.97,-19.86,-11.73,,STRONG_UP,-14.36,-0.85,-13.51,-14.36,2.5,HIGH,1.7264,EARLY,0,-3.141,period_1,2026-03-30,19
1458,CVSA,COVISTA INC,Consumer Discretionary,mid,107.63,-5.61,12.97,-18.58,-10.09,,STRONG_UP,-9.36,-0.85,-8.51,-9.36,5.56,MED,1.2987,-,0,-3.211,period_1,2026-03-30,19
1459,OXY,Occidental Petroleum,Energy,large,57.12,-13.77,12.97,-26.74,4.11,,STRONG_UP,-18.8,-0.85,-17.95,-13.77,6.82,LOW,0.4658,-,1,-3.265,period_1,2026-03-30,19
1460,LXU,LSB INDUSTRIES INC,Materials,small,14.39,-8.81,12.97,-21.78,1.25,,STRONG_UP,-14.51,-0.85,-13.66,-8.81,4.41,LOW,0.5618,-,1,-3.291,period_1,2026-03-30,19
1461,RSG,Republic Services,Industrials,large,209.79,-5.09,12.97,-18.06,-0.09,,STRONG_UP,-8.02,-0.85,-7.17,-6.0,5.83,LOW,0.7173,EARLY,0,-3.324,period_1,2026-03-30,19
1462,ED,Consolidated Edison,Utilities,large,109.06,-3.82,12.97,-16.79,-1.29,,STRONG_UP,-6.32,-0.85,-5.47,-5.52,5.77,LOW,0.6649,-,1,-3.344,period_1,2026-03-30,19
1463,APTV,Aptiv,Consumer Discretionary,large,60.1,-9.81,12.97,-22.78,-1.94,,STRONG_UP,-17.17,-0.85,-16.32,-13.45,2.78,LOW,0.7143,EARLY,0,-3.382,period_1,2026-03-30,19
1464,AON,Aon plc,Financials,large,321.14,-0.9,12.97,-13.87,-3.99,,STRONG_UP,-5.21,-0.85,-4.36,-4.23,2.85,LOW,0.5045,EARLY,0,-3.385,period_1,2026-03-30,19
1465,WTW,Willis Towers Watson,Financials,large,287.73,-0.36,12.97,-13.33,-3.71,,STRONG_UP,-3.74,-0.85,-2.89,-3.39,3.56,LOW,0.6939,EARLY,0,-3.397,period_1,2026-03-30,19
1466,LDOS,Leidos,Industrials,large,146.06,-5.27,12.97,-18.24,-6.39,,STRONG_UP,-9.08,-0.85,-8.23,-9.08,4.58,LOW,0.7331,EARLY,0,-3.453,period_1,2026-03-30,19
1467,TRI,Thomson Reuters,Technology,large,89.75,-1.47,12.97,-14.44,-6.17,,STRONG_UP,-8.58,-0.85,-7.73,-7.21,0.0,LOW,0.9975,EARLY,0,-3.457,period_1,2026-03-30,19
1468,BMI,BADGER METER INC,Information Technology,mid,121.83,-17.74,12.97,-30.71,6.69,,STRONG_UP,-29.71,-0.85,-28.86,-24.49,0.52,HIGH,2.0178,EARLY,0,-3.47,period_1,2026-03-30,19
1469,PKST,PEAKSTONE REALTY TRUST CLASS E,Real Estate,small,20.97,0.38,12.97,-12.59,-0.64,,STRONG_UP,-0.1,-0.85,0.75,0.0,5.88,LOW,0.739,-,1,-3.497,period_1,2026-03-30,19
1470,MRSH,Marsh McLennan,Financials,large,170.1,-2.14,12.97,-15.11,-3.31,,STRONG_UP,-6.83,-0.85,-5.98,-6.83,2.49,LOW,0.5282,EARLY,0,-3.503,period_1,2026-03-30,19
1471,LHX,L3Harris,Industrials,large,317.51,-6.6,12.97,-19.57,-9.65,,STRONG_UP,-12.28,-0.85,-11.43,-12.28,2.92,HIGH,1.691,-,1,-3.523,period_1,2026-03-30,19
1472,HCC,WARRIOR MET COAL INC,Materials,mid,86.66,-8.02,12.97,-20.99,-2.05,,STRONG_UP,-9.68,-0.85,-8.83,-8.67,7.35,LOW,0.8841,-,1,-3.542,period_1,2026-03-30,19
1473,BR,Broadridge Financial Solutions,Industrials,large,155.07,-5.12,12.97,-18.09,-4.59,,STRONG_UP,-7.54,-0.85,-6.69,-5.12,5.42,LOW,0.6296,EARLY,0,-3.603,period_1,2026-03-30,19
1474,SCHW,Charles Schwab Corporation,Financials,large,88.5,-4.9,12.97,-17.87,-5.73,,STRONG_UP,-11.74,-0.85,-10.89,-11.74,0.71,MED,1.021,EARLY,0,-3.668,period_1,2026-03-30,19
