date,total,leader,contender,laggard,weak,above_20,above_50,above_200,high_vol,acc_early,acc_progress,acc_shift,large_total,large_leaders,large_above200,mid_total,mid_leaders,mid_above200,small_total,small_leaders,small_above200,comm_uranium_total,comm_uranium_leaders,comm_uranium_above20,comm_uranium_above50,comm_uranium_above200,comm_uranium_high_vol,comm_uranium_acc_early,comm_uranium_producer_total,comm_uranium_producer_leaders,comm_uranium_producer_above200,comm_uranium_royalties_financial_services_total,comm_uranium_royalties_financial_services_leaders,comm_uranium_royalties_financial_services_above200,comm_uranium_large_total,comm_uranium_large_leaders,comm_uranium_large_above200,comm_uranium_mid_total,comm_uranium_mid_leaders,comm_uranium_mid_above200,comm_uranium_small_total,comm_uranium_small_leaders,comm_uranium_small_above200,comm_lithium_total,comm_lithium_leaders,comm_lithium_above20,comm_lithium_above50,comm_lithium_above200,comm_lithium_high_vol,comm_lithium_acc_early,comm_lithium_producer_total,comm_lithium_producer_leaders,comm_lithium_producer_above200,comm_lithium_large_total,comm_lithium_large_leaders,comm_lithium_large_above200,comm_lithium_mid_total,comm_lithium_mid_leaders,comm_lithium_mid_above200,comm_lithium_small_total,comm_lithium_small_leaders,comm_lithium_small_above200,comm_copper_total,comm_copper_leaders,comm_copper_above20,comm_copper_above50,comm_copper_above200,comm_copper_high_vol,comm_copper_acc_early,comm_copper_producer_total,comm_copper_producer_leaders,comm_copper_producer_above200,comm_copper_explorer_total,comm_copper_explorer_leaders,comm_copper_explorer_above200,comm_copper_large_total,comm_copper_large_leaders,comm_copper_large_above200,comm_copper_mid_total,comm_copper_mid_leaders,comm_copper_mid_above200,comm_copper_small_total,comm_copper_small_leaders,comm_copper_small_above200,comm_gold_total,comm_gold_leaders,comm_gold_above20,comm_gold_above50,comm_gold_above200,comm_gold_high_vol,comm_gold_acc_early,comm_gold_producer_total,comm_gold_producer_leaders,comm_gold_producer_above200,comm_gold_explorer_total,comm_gold_explorer_leaders,comm_gold_explorer_above200,comm_gold_royalties_financial_services_total,comm_gold_royalties_financial_services_leaders,comm_gold_royalties_financial_services_above200,comm_gold_large_total,comm_gold_large_leaders,comm_gold_large_above200,comm_gold_mid_total,comm_gold_mid_leaders,comm_gold_mid_above200,comm_gold_small_total,comm_gold_small_leaders,comm_gold_small_above200,comm_palladium_total,comm_palladium_leaders,comm_palladium_above20,comm_palladium_above50,comm_palladium_above200,comm_palladium_high_vol,comm_palladium_acc_early,comm_palladium_producer_total,comm_palladium_producer_leaders,comm_palladium_producer_above200,comm_palladium_explorer_total,comm_palladium_explorer_leaders,comm_palladium_explorer_above200,comm_palladium_royalties_financial_services_total,comm_palladium_royalties_financial_services_leaders,comm_palladium_royalties_financial_services_above200,comm_palladium_large_total,comm_palladium_large_leaders,comm_palladium_large_above200,comm_palladium_mid_total,comm_palladium_mid_leaders,comm_palladium_mid_above200,comm_palladium_small_total,comm_palladium_small_leaders,comm_palladium_small_above200,comm_silver_total,comm_silver_leaders,comm_silver_above20,comm_silver_above50,comm_silver_above200,comm_silver_high_vol,comm_silver_acc_early,comm_silver_explorer_total,comm_silver_explorer_leaders,comm_silver_explorer_above200,comm_silver_producer_total,comm_silver_producer_leaders,comm_silver_producer_above200,comm_silver_large_total,comm_silver_large_leaders,comm_silver_large_above200,comm_silver_mid_total,comm_silver_mid_leaders,comm_silver_mid_above200,comm_silver_small_total,comm_silver_small_leaders,comm_silver_small_above200,comm_platinum_total,comm_platinum_leaders,comm_platinum_above20,comm_platinum_above50,comm_platinum_above200,comm_platinum_high_vol,comm_platinum_acc_early,comm_platinum_explorer_total,comm_platinum_explorer_leaders,comm_platinum_explorer_above200,comm_platinum_producer_total,comm_platinum_producer_leaders,comm_platinum_producer_above200,comm_platinum_large_total,comm_platinum_large_leaders,comm_platinum_large_above200,comm_platinum_mid_total,comm_platinum_mid_leaders,comm_platinum_mid_above200,comm_platinum_small_total,comm_platinum_small_leaders,comm_platinum_small_above200,type_producer_total,type_producer_leaders,type_producer_above200,type__total,type__leaders,type__above200,type_explorer_total,type_explorer_leaders,type_explorer_above200,type_royalties_financial_services_total,type_royalties_financial_services_leaders,type_royalties_financial_services_above200
2026-04-01,341,84,72,110,75,216,78,249,30,22,18,1,120,34,103,117,32,88,104,18,58,64.0,15.0,36.0,12.0,36.0,8.0,5.0,63.0,15.0,35.0,1.0,0.0,1.0,14.0,9.0,13.0,14.0,2.0,7.0,36.0,4.0,16.0,41,10,32,26,29,3,6,41,10,29,26,6,22,13,3,6,2,1,1,83.0,20.0,51.0,13.0,60.0,6.0,5.0,78.0,17.0,56.0,5.0,3.0,4.0,30.0,7.0,23.0,26.0,9.0,20.0,27.0,4.0,17.0,109,28,77,22,94,8,2,68.0,17.0,58.0,31.0,11.0,27.0,10.0,0.0,9.0,41,8,37,50,15,45,18,5,12,9.0,3.0,7.0,1.0,7.0,2.0,1.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,4.0,2.0,4.0,31.0,8.0,13.0,4.0,23.0,3.0,2.0,6.0,2.0,3.0,25.0,6.0,20.0,5.0,3.0,5.0,12.0,3.0,10.0,14.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,284,67,203,,,,45.0,17.0,35.0,12.0,0.0,11.0
2026-04-02,334,81,72,101,80,173,65,238,29,35,9,1,117,32,100,116,29,84,101,20,54,61.0,15.0,26.0,10.0,35.0,5.0,6.0,60.0,15.0,34.0,1.0,0.0,1.0,13.0,9.0,12.0,14.0,2.0,8.0,34.0,4.0,15.0,39,9,24,22,27,5,8,39,9,27,25,5,21,12,3,5,2,1,1,82.0,20.0,44.0,14.0,60.0,8.0,6.0,77.0,17.0,56.0,5.0,3.0,4.0,29.0,7.0,23.0,26.0,8.0,20.0,27.0,5.0,17.0,108,26,61,16,88,7,10,68.0,16.0,54.0,30.0,10.0,25.0,10.0,0.0,9.0,41,7,36,50,13,41,17,6,11,9.0,3.0,6.0,1.0,7.0,2.0,2.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,4.0,2.0,4.0,31.0,8.0,12.0,2.0,21.0,1.0,2.0,6.0,2.0,3.0,25.0,6.0,18.0,5.0,3.0,5.0,12.0,3.0,10.0,14.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,278,65,194,,,,44.0,16.0,33.0,12.0,0.0,11.0
2026-04-03,334,81,72,101,80,171,66,238,26,35,9,1,117,32,100,116,29,84,101,20,54,61.0,15.0,26.0,11.0,35.0,4.0,6.0,60.0,15.0,34.0,1.0,0.0,1.0,13.0,9.0,12.0,14.0,2.0,8.0,34.0,4.0,15.0,39,9,21,22,27,3,8,39,9,27,25,5,21,12,3,5,2,1,1,82.0,20.0,45.0,14.0,60.0,8.0,6.0,77.0,17.0,56.0,5.0,3.0,4.0,29.0,7.0,23.0,26.0,8.0,20.0,27.0,5.0,17.0,108,26,61,16,88,7,10,68.0,16.0,54.0,30.0,10.0,25.0,10.0,0.0,9.0,41,7,36,50,13,41,17,6,11,9.0,3.0,6.0,1.0,7.0,2.0,2.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,4.0,2.0,4.0,31.0,8.0,12.0,2.0,21.0,1.0,2.0,6.0,2.0,3.0,25.0,6.0,18.0,5.0,3.0,5.0,12.0,3.0,10.0,14.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,278,65,194,,,,44.0,16.0,33.0,12.0,0.0,11.0
2026-04-06,329,79,67,106,77,178,66,233,16,33,8,1,118,35,100,110,26,81,101,18,52,62.0,15.0,26.0,11.0,36.0,3.0,5.0,61.0,15.0,35.0,1.0,0.0,1.0,14.0,9.0,13.0,13.0,2.0,8.0,35.0,4.0,15.0,40,9,25,23,29,1,6,40,9,29,26,5,22,12,3,6,2,1,1,82.0,19.0,44.0,14.0,59.0,3.0,8.0,77.0,16.0,55.0,5.0,3.0,4.0,29.0,6.0,22.0,26.0,8.0,21.0,27.0,5.0,16.0,102,25,64,15,82,5,9,64.0,15.0,51.0,29.0,10.0,24.0,9.0,0.0,7.0,40,11,35,46,11,37,16,3,10,9.0,3.0,6.0,1.0,7.0,2.0,2.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,4.0,2.0,4.0,30.0,8.0,13.0,2.0,20.0,1.0,2.0,6.0,2.0,3.0,24.0,6.0,17.0,5.0,3.0,5.0,11.0,2.0,9.0,14.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,275,63,192,,,,43.0,16.0,32.0,11.0,0.0,9.0
2026-04-07,330,79,68,102,81,169,71,230,21,35,9,1,115,34,98,113,26,80,102,19,52,64.0,15.0,20.0,12.0,34.0,7.0,8.0,63.0,15.0,34.0,1.0,0.0,0.0,14.0,9.0,13.0,14.0,3.0,7.0,36.0,3.0,14.0,40,9,24,24,27,3,7,40,9,27,25,6,21,13,2,5,2,1,1,81.0,20.0,43.0,12.0,58.0,5.0,7.0,76.0,17.0,54.0,5.0,3.0,4.0,29.0,7.0,22.0,26.0,7.0,20.0,26.0,6.0,16.0,104,25,64,20,84,4,9,63.0,15.0,50.0,31.0,10.0,26.0,10.0,0.0,8.0,38,9,34,48,12,39,18,4,11,9.0,3.0,5.0,1.0,7.0,0.0,2.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,4.0,28.0,7.0,13.0,2.0,20.0,1.0,1.0,5.0,1.0,2.0,23.0,6.0,18.0,5.0,3.0,5.0,10.0,2.0,9.0,13.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,274,64,188,,,,44.0,15.0,33.0,12.0,0.0,9.0
2026-04-08,330,77,74,108,71,263,114,244,41,10,19,3,115,30,105,113,30,86,102,17,53,64.0,14.0,43.0,17.0,36.0,10.0,3.0,63.0,14.0,35.0,1.0,0.0,1.0,14.0,8.0,13.0,14.0,3.0,8.0,36.0,3.0,15.0,40,9,32,29,30,5,4,40,9,30,25,6,23,13,2,6,2,1,1,81.0,19.0,69.0,27.0,62.0,16.0,1.0,76.0,15.0,58.0,5.0,4.0,4.0,29.0,7.0,25.0,26.0,8.0,22.0,26.0,4.0,15.0,104,25,91,36,87,6,0,63.0,14.0,54.0,31.0,10.0,25.0,10.0,1.0,8.0,38,7,36,48,14,41,18,4,10,9.0,3.0,8.0,2.0,7.0,2.0,1.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,4.0,28.0,7.0,17.0,3.0,22.0,2.0,1.0,5.0,1.0,3.0,23.0,6.0,19.0,5.0,2.0,5.0,10.0,3.0,9.0,13.0,2.0,8.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,274,60,201,,,,44.0,16.0,33.0,12.0,1.0,10.0
2026-04-09,334,80,72,112,70,258,122,248,23,13,18,1,116,29,104,116,33,90,102,18,54,64.0,14.0,42.0,17.0,36.0,9.0,4.0,63.0,14.0,35.0,1.0,0.0,1.0,14.0,8.0,13.0,14.0,3.0,8.0,36.0,3.0,15.0,38,9,27,27,27,1,5,38,9,27,23,6,20,13,2,6,2,1,1,81.0,20.0,63.0,30.0,64.0,7.0,2.0,76.0,16.0,60.0,5.0,4.0,4.0,30.0,7.0,26.0,25.0,9.0,21.0,26.0,4.0,17.0,108,27,97,40,93,6,0,67.0,16.0,58.0,31.0,10.0,27.0,10.0,1.0,8.0,40,7,37,50,15,44,18,5,12,8.0,2.0,7.0,2.0,6.0,0.0,1.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,31.0,8.0,20.0,6.0,22.0,0.0,1.0,6.0,2.0,3.0,25.0,6.0,19.0,5.0,1.0,5.0,12.0,4.0,11.0,14.0,3.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,277,62,203,,,,45.0,17.0,35.0,12.0,1.0,10.0
2026-04-10,334,81,70,114,69,273,127,248,25,9,18,3,116,31,105,116,33,92,102,17,51,64.0,15.0,45.0,20.0,36.0,7.0,4.0,63.0,15.0,36.0,1.0,0.0,0.0,14.0,8.0,13.0,14.0,3.0,8.0,36.0,4.0,15.0,38,9,33,26,28,8,3,38,9,28,23,6,21,13,2,6,2,1,1,81.0,20.0,67.0,32.0,63.0,7.0,1.0,76.0,16.0,59.0,5.0,4.0,4.0,30.0,7.0,26.0,25.0,9.0,22.0,26.0,4.0,15.0,108,27,97,41,93,2,0,67.0,16.0,59.0,31.0,10.0,26.0,10.0,1.0,8.0,40,8,37,50,15,45,18,4,11,8.0,2.0,8.0,2.0,6.0,1.0,0.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,31.0,8.0,21.0,6.0,22.0,0.0,1.0,6.0,2.0,3.0,25.0,6.0,19.0,5.0,2.0,5.0,12.0,4.0,11.0,14.0,2.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,277,63,205,,,,45.0,17.0,34.0,12.0,1.0,9.0
2026-04-13,335,82,73,112,68,282,138,253,24,5,23,2,119,31,109,116,33,91,100,18,53,62.0,14.0,47.0,18.0,35.0,6.0,1.0,61.0,14.0,34.0,1.0,0.0,1.0,14.0,7.0,13.0,14.0,3.0,8.0,34.0,4.0,14.0,41,10,34,31,32,8,3,41,10,32,26,6,25,13,3,6,2,1,1,82.0,20.0,70.0,34.0,64.0,3.0,1.0,77.0,16.0,60.0,5.0,4.0,4.0,29.0,7.0,25.0,26.0,8.0,22.0,27.0,5.0,17.0,108,27,94,47,94,6,0,67.0,16.0,60.0,31.0,10.0,26.0,10.0,1.0,8.0,41,8,38,49,15,44,18,4,12,9.0,3.0,9.0,3.0,7.0,1.0,0.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,4.0,29.0,8.0,25.0,5.0,21.0,0.0,0.0,4.0,1.0,2.0,25.0,7.0,19.0,5.0,3.0,5.0,12.0,4.0,11.0,12.0,1.0,5.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,280,65,210,,,,43.0,16.0,33.0,12.0,1.0,10.0
2026-04-14,335,82,76,113,64,306,166,260,21,5,20,2,119,29,110,116,33,93,100,20,57,62.0,14.0,53.0,25.0,36.0,5.0,1.0,61.0,14.0,35.0,1.0,0.0,1.0,14.0,7.0,13.0,14.0,3.0,9.0,34.0,4.0,14.0,41,10,36,33,32,4,3,41,10,32,26,6,25,13,3,6,2,1,1,82.0,20.0,76.0,36.0,66.0,6.0,1.0,77.0,16.0,62.0,5.0,4.0,4.0,29.0,7.0,25.0,26.0,8.0,22.0,27.0,5.0,19.0,108,27,103,60,96,6,0,67.0,16.0,61.0,31.0,10.0,26.0,10.0,1.0,9.0,41,7,39,49,15,45,18,5,12,9.0,3.0,9.0,3.0,7.0,0.0,0.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,4.0,29.0,8.0,26.0,9.0,23.0,0.0,0.0,4.0,1.0,2.0,25.0,7.0,21.0,5.0,2.0,5.0,12.0,4.0,11.0,12.0,2.0,7.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,280,65,216,,,,43.0,16.0,33.0,12.0,1.0,11.0
2026-04-15,335,82,77,114,62,309,175,262,28,3,22,4,117,28,107,117,31,93,101,23,62,63.0,16.0,56.0,36.0,39.0,10.0,1.0,62.0,16.0,38.0,1.0,0.0,1.0,14.0,7.0,13.0,14.0,3.0,9.0,35.0,6.0,17.0,40,9,36,33,31,6,1,40,9,31,25,6,24,13,2,6,2,1,1,81.0,20.0,75.0,45.0,67.0,9.0,1.0,76.0,16.0,63.0,5.0,4.0,4.0,29.0,7.0,25.0,26.0,8.0,22.0,26.0,5.0,20.0,107,26,100,47,94,3,0,66.0,16.0,59.0,31.0,9.0,26.0,10.0,1.0,9.0,40,7,37,50,14,45,17,5,12,9.0,3.0,9.0,3.0,7.0,0.0,0.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,4.0,31.0,8.0,30.0,11.0,24.0,0.0,0.0,6.0,2.0,3.0,25.0,6.0,21.0,5.0,1.0,5.0,12.0,4.0,11.0,14.0,3.0,8.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,278,65,217,,,,45.0,16.0,34.0,12.0,1.0,11.0
2026-04-16,340,84,77,121,58,318,181,271,26,3,20,3,120,29,111,116,31,94,104,24,66,64.0,16.0,59.0,39.0,41.0,10.0,0.0,63.0,16.0,40.0,1.0,0.0,1.0,14.0,7.0,13.0,14.0,3.0,9.0,36.0,6.0,19.0,41,10,38,33,34,9,1,41,10,34,26,7,25,13,2,8,2,1,1,82.0,20.0,76.0,45.0,67.0,6.0,2.0,77.0,16.0,63.0,5.0,4.0,4.0,30.0,7.0,26.0,25.0,8.0,21.0,27.0,5.0,20.0,109,27,103,49,97,1,0,68.0,17.0,61.0,31.0,9.0,27.0,10.0,1.0,9.0,41,7,39,50,14,45,18,6,13,9.0,3.0,9.0,3.0,7.0,0.0,0.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,4.0,31.0,8.0,30.0,12.0,25.0,0.0,0.0,6.0,2.0,4.0,25.0,6.0,21.0,5.0,1.0,5.0,12.0,4.0,11.0,14.0,3.0,9.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,283,67,224,,,,45.0,16.0,36.0,12.0,1.0,11.0
2026-04-17,332,79,76,122,55,306,199,264,32,4,14,7,117,25,109,114,32,92,101,22,63,61.0,15.0,56.0,42.0,39.0,11.0,0.0,60.0,15.0,39.0,1.0,0.0,0.0,13.0,7.0,12.0,13.0,3.0,8.0,35.0,5.0,19.0,41,8,39,38,34,10,1,41,8,34,26,5,26,13,2,7,2,1,1,80.0,19.0,70.0,43.0,65.0,7.0,2.0,75.0,15.0,61.0,5.0,4.0,4.0,29.0,6.0,25.0,25.0,9.0,21.0,26.0,4.0,19.0,107,26,100,60,95,3,1,67.0,16.0,60.0,30.0,9.0,26.0,10.0,1.0,9.0,40,6,38,49,14,44,18,6,13,9.0,3.0,9.0,4.0,7.0,0.0,0.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,4.0,30.0,8.0,29.0,12.0,23.0,0.0,0.0,6.0,2.0,3.0,24.0,6.0,20.0,5.0,1.0,5.0,12.0,4.0,11.0,13.0,3.0,7.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,276,62,220,,,,44.0,16.0,34.0,12.0,1.0,10.0
2026-04-20,332,79,75,119,59,299,194,260,19,4,16,6,117,25,108,114,32,92,101,22,60,61.0,15.0,55.0,39.0,39.0,4.0,0.0,60.0,15.0,39.0,1.0,0.0,0.0,13.0,7.0,12.0,13.0,3.0,8.0,35.0,5.0,19.0,41,8,38,37,33,3,1,41,8,33,26,5,25,13,2,7,2,1,1,80.0,19.0,69.0,44.0,63.0,6.0,2.0,75.0,15.0,59.0,5.0,4.0,4.0,29.0,6.0,25.0,25.0,9.0,21.0,26.0,4.0,17.0,107,26,96,57,94,5,1,67.0,16.0,60.0,30.0,9.0,25.0,10.0,1.0,9.0,40,6,38,49,14,44,18,6,12,9.0,3.0,9.0,5.0,7.0,1.0,0.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,4.0,30.0,8.0,29.0,12.0,23.0,0.0,0.0,6.0,2.0,3.0,24.0,6.0,20.0,5.0,1.0,5.0,12.0,4.0,11.0,13.0,3.0,7.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,276,62,217,,,,44.0,16.0,33.0,12.0,1.0,10.0
2026-04-21,332,78,74,117,63,248,152,253,25,9,16,6,117,27,107,114,29,88,101,22,58,61.0,15.0,52.0,35.0,39.0,3.0,0.0,60.0,15.0,39.0,1.0,0.0,0.0,13.0,7.0,12.0,13.0,2.0,8.0,35.0,6.0,19.0,41,9,37,36,33,9,2,41,9,33,26,6,25,13,2,7,2,1,1,80.0,17.0,62.0,40.0,62.0,3.0,4.0,75.0,13.0,58.0,5.0,4.0,4.0,29.0,7.0,25.0,25.0,7.0,20.0,26.0,3.0,17.0,107,26,67,31,89,10,3,67.0,16.0,57.0,30.0,9.0,24.0,10.0,1.0,8.0,40,6,37,49,14,42,18,6,10,9.0,3.0,9.0,2.0,7.0,0.0,0.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,4.0,30.0,8.0,19.0,8.0,22.0,0.0,0.0,6.0,2.0,3.0,24.0,6.0,19.0,5.0,1.0,5.0,12.0,4.0,10.0,13.0,3.0,7.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,276,61,212,,,,44.0,16.0,32.0,12.0,1.0,9.0
2026-04-22,335,79,77,115,64,264,175,258,22,7,15,6,118,28,107,115,31,93,102,20,58,64.0,15.0,56.0,43.0,41.0,6.0,0.0,63.0,15.0,40.0,1.0,0.0,1.0,14.0,7.0,13.0,14.0,3.0,9.0,36.0,5.0,19.0,41,9,38,37,34,5,1,41,9,34,26,6,25,13,2,8,2,1,1,82.0,19.0,68.0,45.0,65.0,5.0,2.0,77.0,15.0,61.0,5.0,4.0,4.0,30.0,6.0,26.0,26.0,9.0,22.0,26.0,4.0,17.0,105,26,65,39,88,5,4,65.0,15.0,56.0,31.0,10.0,25.0,9.0,1.0,7.0,39,8,35,49,13,44,17,5,9,8.0,2.0,8.0,2.0,7.0,0.0,0.0,6.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,4.0,31.0,8.0,26.0,9.0,23.0,0.0,0.0,6.0,2.0,3.0,25.0,6.0,20.0,5.0,1.0,5.0,12.0,4.0,10.0,14.0,3.0,8.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,279,62,216,,,,45.0,16.0,33.0,11.0,1.0,9.0
2026-04-23,331,78,75,111,67,217,148,249,30,13,13,7,116,28,103,113,29,87,102,21,59,61.0,15.0,53.0,41.0,40.0,9.0,0.0,60.0,15.0,39.0,1.0,0.0,1.0,14.0,8.0,13.0,13.0,3.0,9.0,34.0,4.0,18.0,40,8,37,37,31,8,1,40,8,31,25,5,23,13,2,7,2,1,1,81.0,18.0,57.0,35.0,62.0,6.0,5.0,76.0,14.0,58.0,5.0,4.0,4.0,29.0,6.0,25.0,25.0,8.0,20.0,27.0,4.0,17.0,105,26,52,27,86,5,5,65.0,16.0,53.0,30.0,9.0,25.0,10.0,1.0,8.0,39,8,34,48,12,41,18,6,11,9.0,3.0,5.0,1.0,7.0,2.0,0.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,4.0,31.0,8.0,12.0,7.0,23.0,0.0,1.0,6.0,2.0,3.0,25.0,6.0,20.0,5.0,1.0,5.0,12.0,4.0,10.0,14.0,3.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,275,61,206,,,,44.0,16.0,33.0,12.0,1.0,10.0
2026-04-24,334,79,72,108,75,189,143,241,18,24,8,9,118,28,103,115,30,84,101,21,54,60.0,14.0,46.0,37.0,37.0,4.0,1.0,59.0,14.0,36.0,1.0,0.0,1.0,14.0,8.0,13.0,13.0,3.0,8.0,33.0,3.0,16.0,41,9,37,36,31,9,2,41,9,31,26,6,24,13,2,6,2,1,1,81.0,19.0,46.0,33.0,59.0,1.0,7.0,76.0,15.0,55.0,5.0,4.0,4.0,29.0,6.0,23.0,25.0,8.0,20.0,27.0,5.0,16.0,108,26,43,28,86,4,11,67.0,15.0,53.0,31.0,10.0,25.0,10.0,1.0,8.0,40,7,35,50,13,40,18,6,11,9.0,3.0,5.0,2.0,7.0,0.0,1.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,4.0,31.0,8.0,11.0,7.0,21.0,0.0,1.0,6.0,2.0,3.0,25.0,6.0,18.0,5.0,1.0,5.0,12.0,4.0,10.0,14.0,3.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,277,61,198,,,,45.0,17.0,33.0,12.0,1.0,10.0
